date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,real_soil_moisture_mm,generated_irrigated
2015-05-08,Meerut,None,34.44,0.0,3.31,26.4,7.071744504672423,212.03992175337882,0.0
2015-05-09,Meerut,None,34.55,0.0,1.5,25.04,7.024445933083775,212.03992175337882,0.0
2015-05-10,Meerut,None,34.85,0.0,1.58,26.03,7.129716228094118,212.03992175337882,0.0
2015-05-11,Meerut,None,36.02,0.1,1.43,23.26,7.143729352166881,212.03992175337882,0.0
2015-05-12,Meerut,None,35.02,0.88,1.13,25.52,7.146148693730103,212.03992175337882,0.0
2015-05-13,Meerut,None,33.77,0.18,1.81,16.08,6.462827730620083,212.03992175337882,0.0
2015-05-14,Meerut,None,32.75,0.96,1.47,25.87,6.876432436924523,212.03992175337882,0.0
2015-05-15,Meerut,None,33.25,0.11,2.64,22.83,6.791244330052124,212.03992175337882,0.0
2015-05-16,Meerut,None,34.01,1.22,1.19,26.78,7.114753674155718,212.03992175337882,0.0
2015-05-17,Meerut,None,34.79,0.0,1.6,27.32,7.259833572412284,212.03992175337882,0.0
2015-05-18,Meerut,None,36.91,0.0,1.52,26.81,7.532752697376606,212.03992175337882,0.0
2015-05-19,Meerut,None,37.85,0.0,2.81,18.29,7.166887582602505,212.03992175337882,0.0
2015-05-20,Meerut,None,36.09,0.48,4.25,27.18,7.456870310833989,212.03992175337882,0.0
2015-05-21,Meerut,None,36.23,0.0,4.21,27.91,7.524424943170376,212.03992175337882,0.0
2015-05-22,Meerut,None,36.88,0.0,3.93,28.57,7.659314969032057,212.03992175337882,0.0
2015-05-23,Meerut,None,36.86,0.0,3.97,26.9,7.570538576173212,212.03992175337882,0.0
2015-05-24,Meerut,None,37.17,0.04,2.45,25.86,7.561477841904427,212.03992175337882,0.0
2015-05-25,Meerut,None,37.44,0.0,2.56,25.01,7.556530971136714,212.03992175337882,0.0
2015-05-26,Meerut,None,36.42,0.0,3.38,26.79,7.523393643578834,212.03992175337882,0.0
2015-05-27,Meerut,None,35.32,0.28,3.33,30.25,7.563658764089848,212.03992175337882,0.0
2015-05-28,Meerut,None,35.25,0.0,2.66,26.19,7.339745426370472,212.03992175337882,0.0
2015-05-29,Meerut,None,36.64,0.04,2.98,25.58,7.503100737007263,212.03992175337882,0.0
2015-05-30,Meerut,None,36.9,0.0,3.0,27.41,7.647566707074885,212.03992175337882,0.0
2015-05-31,Meerut,None,36.31,0.0,2.33,24.38,7.399833944803,212.03992175337882,0.0
2015-06-01,Meerut,Rice,35.92,0.33,1.77,16.41,6.886900900299124,38.44309909970087,0.0
2015-06-02,Meerut,Rice,34.27,1.16,1.35,24.41,7.131094437519564,27.472004662181305,0.0
2015-06-03,Meerut,Rice,34.81,0.31,1.28,21.2,7.029448732577949,50.0,50.0
2015-06-04,Meerut,Rice,34.99,0.11,1.78,25.86,7.317296813425952,37.792703186574045,0.0
2015-06-05,Meerut,Rice,35.0,0.51,2.07,27.09,7.389281146947294,25.91342203962675,0.0
2015-06-06,Meerut,Rice,35.28,0.0,2.45,26.81,7.416365052360502,50.0,50.0
2015-06-07,Meerut,Rice,36.41,0.0,2.4,27.36,7.607960718271626,37.39203928172837,0.0
2015-06-08,Meerut,Rice,37.98,0.0,2.67,27.42,7.834572611772465,24.557466669955907,0.0
2015-06-09,Meerut,Rice,38.92,0.0,4.25,20.22,7.538067809975405,50.0,50.0
2015-06-10,Meerut,Rice,36.84,0.0,5.57,23.35,7.447277473864642,37.552722526135355,0.0
2015-06-11,Meerut,Rice,37.82,0.13,4.6,23.92,7.6163754881788,25.066347037956557,0.0
2015-06-12,Meerut,Rice,37.52,0.0,4.22,25.66,7.677894960668185,50.0,50.0
2015-06-13,Meerut,Rice,35.46,11.69,2.92,19.52,7.044818773336627,49.64518122666337,0.0
2015-06-14,Meerut,Rice,32.48,6.73,1.88,12.94,6.279945891839912,45.09523533482346,0.0
2015-06-15,Meerut,Rice,33.75,0.0,1.49,20.45,6.87285869037087,33.22237664445259,0.0
2015-06-16,Meerut,Rice,34.3,0.02,1.68,24.57,7.175819369680066,21.066557274772524,0.0
2015-06-17,Meerut,Rice,35.17,0.0,2.05,24.35,7.283858896886693,50.0,50.0
2015-06-18,Meerut,Rice,36.02,0.63,1.38,24.47,7.4077456260258066,38.222254373974195,0.0
2015-06-19,Meerut,Rice,37.16,0.14,1.64,21.42,7.386447325764481,25.975807048209717,0.0
2015-06-20,Meerut,Rice,36.39,2.64,1.9,21.6,7.2931753505199,50.0,50.0
2015-06-21,Meerut,Rice,35.23,8.84,0.84,18.84,6.977558747922202,46.8624412520778,0.0
2015-06-22,Meerut,Rice,35.52,0.27,0.85,22.92,7.250039428252959,34.88240182382484,0.0
2015-06-23,Meerut,Rice,36.06,2.69,1.35,23.98,7.38290398712997,25.18949783669487,0.0
2015-06-24,Meerut,Rice,34.07,1.85,1.7,18.63,6.8100846782746505,50.0,50.0
2015-06-25,Meerut,Rice,28.59,36.34,1.68,8.8,5.757284796899395,75.5827152031006,0.0
2015-06-26,Meerut,Rice,32.12,0.0,3.49,25.17,6.901029383231068,63.68168581986954,0.0
2015-06-27,Meerut,Rice,33.08,0.44,3.74,23.9,6.964050041068357,52.157635778801186,0.0
2015-06-28,Meerut,Rice,34.18,0.02,2.79,24.31,7.134911992502359,40.04272378629883,0.0
2015-06-29,Meerut,Rice,33.38,8.32,1.78,19.52,6.7601318529189625,36.60259193337987,0.0
2015-06-30,Meerut,Rice,31.94,24.4,0.91,20.59,6.625313638580766,49.377278294799105,0.0
2015-07-01,Meerut,Rice,32.76,2.96,1.27,23.79,6.904685469505855,40.43259282529325,0.0
2015-07-02,Meerut,Rice,32.94,0.33,1.53,23.22,6.895669980523098,28.86692284477015,0.0
2015-07-03,Meerut,Rice,34.27,1.19,3.25,23.12,7.067572943083911,50.0,50.0
2015-07-04,Meerut,Rice,34.82,0.8,3.69,22.06,7.079224723119049,38.72077527688095,0.0
2015-07-05,Meerut,Rice,34.81,7.17,2.84,20.61,6.991996867740993,33.89877840913996,0.0
2015-07-06,Meerut,Rice,31.77,29.84,1.86,10.33,6.118713774269759,52.6200646348702,0.0
2015-07-07,Meerut,Rice,31.36,15.31,0.77,16.78,6.318725063053108,56.61133957181708,0.0
2015-07-08,Meerut,Rice,31.75,4.49,0.76,20.69,6.577392179377671,49.52394739243942,0.0
2015-07-09,Meerut,Rice,31.38,3.42,1.43,14.22,6.170383883913002,41.773563508526415,0.0
2015-07-10,Meerut,Rice,28.95,38.32,1.66,4.67,5.751998979795381,69.34156452873103,0.0
2015-07-11,Meerut,Rice,28.04,98.39,1.61,4.99,5.6348602355621304,157.0967042931689,0.0
2015-07-12,Meerut,Rice,28.15,14.43,2.8,5.7,5.642947158383771,160.88375713478513,0.0
2015-07-13,Meerut,Rice,28.71,6.3,0.9,23.6,6.294787525172239,155.8889696096129,0.0
2015-07-14,Meerut,Rice,29.31,0.86,2.38,24.3,6.405206129690636,145.34376347992227,0.0
2015-07-15,Meerut,Rice,29.87,1.26,3.49,24.6,6.490540658065582,135.11322282185668,0.0
2015-07-16,Meerut,Rice,30.14,0.82,2.78,19.61,6.265948533795338,124.66727428806135,0.0
2015-07-17,Meerut,Rice,29.85,5.77,1.26,17.64,6.118778235980225,119.31849605208113,0.0
2015-07-18,Meerut,Rice,30.05,2.8,1.11,12.45,5.85667893220846,111.26181711987266,0.0
2015-07-19,Meerut,Rice,29.54,1.77,0.96,18.43,6.107184260585837,101.92463285928682,0.0
2015-07-20,Meerut,Rice,29.61,2.58,0.57,12.77,5.806953775458052,93.69767908382876,0.0
2015-07-21,Meerut,Rice,30.26,2.91,0.92,20.67,6.302999738925787,85.30467934490296,0.0
2015-07-22,Meerut,Rice,29.55,2.92,1.16,22.07,6.273525534450698,76.95115381045227,0.0
2015-07-23,Meerut,Rice,29.45,0.25,1.6,22.09,6.253618904772891,65.94753490567938,0.0
2015-07-24,Meerut,Rice,29.62,0.4,1.25,19.4,6.1308132340834,55.216721671595984,0.0
2015-07-25,Meerut,Rice,29.41,11.65,1.25,22.15,6.235261811019946,55.63145986057604,0.0
2015-07-26,Meerut,Rice,28.7,2.77,3.39,19.66,6.008744336427406,47.392715524148635,0.0
2015-07-27,Meerut,Rice,28.61,2.74,2.77,22.46,6.12806279697727,39.00465272717137,0.0
2015-07-28,Meerut,Rice,28.38,0.58,2.29,22.29,6.080603450749343,28.504049276422023,0.0
2015-07-29,Meerut,Rice,28.2,0.01,2.73,14.91,5.6760700712761345,50.0,50.0
2015-07-30,Meerut,Rice,29.49,0.12,2.16,15.24,5.843484718706443,39.276515281293555,0.0
2015-07-31,Meerut,Rice,28.92,9.28,2.26,14.19,5.707946640905283,37.84856864038827,0.0
2015-08-01,Meerut,Rice,28.79,4.3,1.79,13.5,5.645602929850641,31.50296571053763,0.0
2015-08-02,Meerut,Rice,28.58,3.31,1.01,19.99,5.944857537388194,23.868108173149437,0.0
2015-08-03,Meerut,Rice,27.98,0.01,1.16,23.7,6.038416099102548,50.0,50.0
2015-08-04,Meerut,Rice,30.7,0.05,1.2,20.12,6.201481217119421,38.848518782880575,0.0
2015-08-05,Meerut,Rice,31.38,4.81,1.23,15.71,6.03851380720113,32.62000497567945,0.0
2015-08-06,Meerut,Rice,30.96,8.52,1.73,13.18,5.835440184422189,30.304564791257256,0.0
2015-08-07,Meerut,Rice,29.45,14.09,1.55,11.27,5.560565670292428,33.833999120964826,0.0
2015-08-08,Meerut,Rice,29.1,30.37,1.96,7.05,5.506152423623565,53.69784669734126,0.0
2015-08-09,Meerut,Rice,28.28,20.47,1.59,11.25,5.396581102606717,63.771265594734544,0.0
2015-08-10,Meerut,Rice,29.84,6.63,0.96,15.92,5.800844213596932,59.60042138113761,0.0
2015-08-11,Meerut,Rice,29.51,11.81,0.91,8.96,5.512359123534475,60.89806225760313,0.0
2015-08-12,Meerut,Rice,29.23,4.88,1.07,20.99,5.961101910635192,54.81696034696793,0.0
2015-08-13,Meerut,Rice,30.06,3.08,0.65,20.21,6.012783956222268,46.884176390745665,0.0
2015-08-14,Meerut,Rice,30.28,1.31,0.81,11.75,5.572921980047675,37.62125441069799,0.0
2015-08-15,Meerut,Rice,29.72,14.18,1.09,11.0,5.476151430923151,41.32510297977484,0.0
2015-08-16,Meerut,Rice,28.77,7.47,1.22,16.83,5.638148974703916,38.15695400507092,0.0
2015-08-17,Meerut,Rice,29.11,5.12,1.56,18.43,5.747228331617026,32.529725673453896,0.0
2015-08-18,Meerut,Rice,29.38,7.32,1.9,19.81,5.835929366347743,29.013796307106155,0.0
2015-08-19,Meerut,Rice,28.76,2.07,2.69,22.62,5.883184826272018,20.200611480834137,0.0
2015-08-20,Meerut,Rice,27.95,17.37,2.82,20.51,5.66374631000818,26.90686517082596,0.0
2015-08-21,Meerut,Rice,27.98,6.64,2.34,16.74,5.465069681238266,23.081795489587694,0.0
2015-08-22,Meerut,Rice,27.99,13.49,1.87,20.28,5.626687219381572,25.94510827020612,0.0
2015-08-23,Meerut,Rice,27.67,30.72,1.82,20.03,5.55952427671505,46.10558399349107,0.0
2015-08-24,Meerut,Rice,27.63,4.24,2.52,22.55,5.659729955676551,39.685854037814515,0.0
2015-08-25,Meerut,Rice,27.78,0.0,2.71,24.26,5.74294910337355,28.942904934440968,0.0
2015-08-26,Meerut,Rice,27.78,0.18,2.36,22.43,5.639685456327018,50.0,50.0
2015-08-27,Meerut,Rice,28.43,8.61,1.49,22.74,5.717902281756899,47.8920977182431,0.0
2015-08-28,Meerut,Rice,28.59,0.39,1.77,20.28,5.600061098050437,37.68203662019266,0.0
2015-08-29,Meerut,Rice,28.76,2.03,1.87,23.18,5.744552519999294,28.967484100193367,0.0
2015-08-30,Meerut,Rice,28.45,0.0,2.35,22.19,5.640627868801462,50.0,50.0
2015-08-31,Meerut,Rice,27.51,3.0,2.68,23.21,5.556118535306292,42.44388146469371,0.0
2015-09-01,Meerut,Rice,27.4,0.07,2.89,23.93,5.558014256079151,31.955867208614563,0.0
2015-09-02,Meerut,Rice,27.19,0.15,2.57,21.66,5.407909479955442,21.69795772865912,0.0
2015-09-03,Meerut,Rice,27.33,3.1,1.99,21.59,5.402823861820039,50.0,50.0
2015-09-04,Meerut,Rice,27.01,0.08,2.08,22.78,5.401280422529335,39.678719577470666,0.0
2015-09-05,Meerut,Rice,26.74,0.0,2.45,24.05,5.408021386033677,29.270698191436992,0.0
2015-09-06,Meerut,Rice,27.24,0.0,2.42,23.64,5.430389582937245,50.0,50.0
2015-09-07,Meerut,Rice,27.66,0.0,2.35,23.47,5.4532584594393745,39.546741540560625,0.0
2015-09-08,Meerut,Rice,27.83,0.0,2.8,23.26,5.443659160347072,29.10308238021355,0.0
2015-09-09,Meerut,Rice,28.32,0.0,2.88,23.49,5.4923858678985455,50.0,50.0
2015-09-10,Meerut,Rice,27.94,0.0,2.28,23.5,5.426913836191021,39.57308616380898,0.0
2015-09-11,Meerut,Rice,28.1,0.0,1.81,22.71,5.387705527814024,29.18538063599496,0.0
2015-09-12,Meerut,Rice,29.49,0.02,1.08,19.5,5.370657101806924,50.0,50.0
2015-09-13,Meerut,Rice,30.01,0.01,0.87,19.93,5.4292685388830355,39.58073146111696,0.0
2015-09-14,Meerut,Rice,30.34,0.35,1.28,20.3,5.462913692028593,29.46781776908837,0.0
2015-09-15,Meerut,Rice,30.75,0.0,1.09,20.16,5.479336787414561,50.0,50.0
2015-09-16,Meerut,Rice,30.32,1.6,0.78,18.44,5.320360734842939,41.27963926515706,0.0
2015-09-17,Meerut,Rice,30.81,0.0,0.67,17.71,5.313293562464817,30.966345702692244,0.0
2015-09-18,Meerut,Rice,29.21,8.28,1.35,15.68,5.012424369962391,29.233921332729857,0.0
2015-09-19,Meerut,Rice,29.03,6.89,1.56,17.84,5.079776395969326,26.04414493676053,0.0
2015-09-20,Meerut,Rice,30.02,20.18,0.85,18.79,5.2119445936388615,36.01220034312167,0.0
2015-09-21,Meerut,Rice,30.22,2.41,0.72,18.68,5.204339676192659,28.217860666929013,0.0
2015-09-22,Meerut,Rice,29.53,6.28,2.04,19.63,5.153217133633895,24.34464353329512,0.0
2015-09-23,Meerut,Rice,27.08,0.57,2.66,18.55,4.812892848193494,50.0,50.0
2015-09-24,Meerut,Rice,26.23,0.0,2.77,21.89,4.852261423662829,40.14773857633717,0.0
2015-09-25,Meerut,Rice,26.15,0.0,2.03,21.65,4.810128096593583,30.33761047974359,0.0
2015-09-26,Meerut,Rice,27.55,0.03,1.61,20.95,4.907421612655262,20.460188867088327,0.0
2015-09-27,Meerut,Rice,27.94,0.02,1.49,19.8,4.871601787175042,50.0,50.0
2015-09-28,Meerut,Rice,27.14,0.01,1.77,20.87,4.812781334983353,40.19721866501664,0.0
2015-09-29,Meerut,Rice,26.61,0.0,2.06,21.12,4.744235803423058,30.452982861593583,0.0
2015-09-30,Meerut,Rice,26.47,0.0,2.51,21.58,4.726857845230735,20.726125016362847,0.0
2015-10-01,Meerut,Rice,26.65,0.0,1.87,21.19,4.705014497045496,50.0,50.0
2015-10-02,Meerut,Rice,26.52,0.0,1.86,21.62,4.687251396373593,40.3127486036264,0.0
2015-10-03,Meerut,Rice,27.27,0.0,1.77,21.2,4.723468832787453,30.58927977083895,0.0
2015-10-04,Meerut,Rice,27.48,0.0,1.0,20.98,4.711323846072781,20.87795592476617,0.0
2015-10-05,Meerut,Rice,28.61,0.0,0.98,20.45,4.7791594145115885,50.0,50.0
2015-10-06,Meerut,Rice,27.61,0.0,1.56,19.25,4.596068454665055,40.40393154533494,0.0
2015-10-07,Meerut,Rice,27.31,0.0,1.82,18.31,4.497795359324253,30.90613618601069,0.0
2015-10-08,Meerut,Rice,27.32,0.0,2.02,18.93,4.503942475677087,21.402193710333606,0.0
2015-10-09,Meerut,Rice,27.87,0.0,2.04,20.38,4.6025350487319034,50.0,50.0
2015-10-10,Meerut,Rice,28.04,0.0,1.81,20.84,4.616657776889553,40.383342223110446,0.0
2015-10-11,Meerut,Rice,28.64,0.0,1.46,20.15,4.619866890054044,30.763475333056405,0.0
2015-10-12,Meerut,Rice,28.76,0.0,0.99,19.24,4.563829555691455,21.19964577736495,0.0
2015-10-13,Meerut,Rice,27.93,2.11,1.14,16.73,4.339123500623037,50.0,50.0
2015-10-14,Meerut,Rice,26.69,1.96,1.29,14.95,4.114053659290402,42.8459463407096,0.0
2015-10-15,Meerut,Rice,26.62,0.33,0.97,15.7,4.119981397892489,34.05596494281711,0.0
2015-10-16,Meerut,Rice,27.12,0.01,1.26,16.55,4.18329179587422,24.882673146942892,0.0
2015-10-17,Meerut,Rice,26.76,0.05,1.41,16.17,4.10880724149773,50.0,50.0
2015-10-18,Meerut,Rice,27.85,0.0,1.01,15.73,4.164515945967604,40.83548405403239,0.0
2015-10-19,Meerut,Rice,28.21,0.0,1.27,15.71,4.172722116165355,31.66276193786704,0.0
2015-10-20,Meerut,Rice,27.56,0.0,1.64,15.75,4.092470881063122,22.570291056803917,0.0
2015-10-21,Meerut,Rice,24.94,0.14,1.68,15.54,3.82486063131806,50.0,50.0
2015-10-22,Meerut,Rice,23.23,0.0,1.88,16.67,3.6996486682973266,41.30035133170267,0.0
2015-10-23,Meerut,Rice,23.24,0.0,1.98,18.11,3.7407784874986887,32.559572844203984,0.0
2015-10-24,Meerut,Rice,25.33,0.0,1.15,16.88,3.855038993042394,23.70453385116159,0.0
2015-10-25,Meerut,Rice,25.18,0.0,1.36,16.17,3.788557303052079,50.0,50.0
2015-10-26,Meerut,Rice,24.2,0.2,1.28,14.43,3.6045710874480204,41.59542891255198,0.0
2015-10-27,Meerut,Rice,22.93,1.04,1.69,14.15,3.4636348572791213,34.171794055272855,0.0
2015-10-28,Meerut,Rice,18.48,2.46,1.48,10.66,2.9298310577368047,28.70196299753605,0.0
2015-10-29,Meerut,Rice,20.86,0.0,0.95,14.96,3.2836792345228676,20.418283763013182,0.0
2015-10-30,Meerut,Rice,21.2,0.87,1.44,15.81,3.3287701433709587,50.0,50.0
2015-10-31,Meerut,Rice,22.22,0.0,1.3,14.72,3.3514154506863147,41.64858454931368,0.0
2015-11-01,Meerut,Wheat,22.68,0.0,0.86,14.98,3.3822604744722855,208.65766127890655,0.0
2015-11-02,Meerut,Wheat,22.88,0.0,1.1,14.62,3.3649888315826173,205.29267244732392,0.0
2015-11-03,Meerut,Wheat,23.27,0.0,1.31,12.39,3.281086597842899,202.01158584948104,0.0
2015-11-04,Meerut,Wheat,24.02,0.0,0.9,13.31,3.3638079779131287,198.6477778715679,0.0
2015-11-05,Meerut,Wheat,24.62,1.12,0.94,8.3,3.1588279807798134,196.6089498907881,0.0
2015-11-06,Meerut,Wheat,23.38,0.0,1.29,13.07,3.265997609501646,193.34295228128644,0.0
2015-11-07,Meerut,Wheat,21.93,0.0,1.08,11.81,3.0802512794872303,190.2627010017992,0.0
2015-11-08,Meerut,Wheat,21.98,0.04,0.98,11.03,3.033726934778814,187.26897406702037,0.0
2015-11-09,Meerut,Wheat,23.25,0.0,1.16,11.77,3.1469092472485367,184.12206481977182,0.0
2015-11-10,Meerut,Wheat,22.86,0.0,1.5,10.89,3.0616635185286802,181.06040130124313,0.0
2015-11-11,Meerut,Wheat,21.87,0.0,2.96,12.56,3.043196877427543,178.0172044238156,0.0
2015-11-12,Meerut,Wheat,21.34,0.0,2.56,14.1,3.051062930594951,225.0,70.0
2015-11-13,Meerut,Wheat,22.22,0.0,2.71,12.42,3.0332752649495807,221.9667247350504,0.0
2015-11-14,Meerut,Wheat,22.9,0.0,2.47,11.66,3.0364163274730545,218.93030840757734,0.0
2015-11-15,Meerut,Wheat,22.85,0.0,1.59,12.18,3.0406162593613377,215.889692148216,0.0
2015-11-16,Meerut,Wheat,21.47,0.01,2.29,12.18,2.9234021525268705,212.97628999568911,0.0
2015-11-17,Meerut,Wheat,19.13,0.0,2.3,15.61,2.868548632260199,210.10774136342891,0.0
2015-11-18,Meerut,Wheat,18.45,0.0,1.89,15.62,2.803659448849755,207.30408191457917,0.0
2015-11-19,Meerut,Wheat,18.59,0.0,1.4,13.67,2.729190539874869,204.5748913747043,0.0
2015-11-20,Meerut,Wheat,19.31,0.0,1.2,13.15,2.750984422543933,201.82390695216037,0.0
2015-11-21,Meerut,Wheat,19.57,0.0,1.26,12.86,2.7471317184116035,199.07677523374878,0.0
2015-11-22,Meerut,Wheat,19.4,0.0,1.58,11.93,2.6866285975233497,196.39014663622544,0.0
2015-11-23,Meerut,Wheat,19.07,0.0,1.42,11.42,2.6318180112873626,193.7583286249381,0.0
2015-11-24,Meerut,Wheat,19.21,0.0,2.15,12.03,2.6554308035803285,191.10289782135777,0.0
2015-11-25,Meerut,Wheat,19.77,0.0,2.94,12.58,2.707156907604198,188.39574091375357,0.0
2015-11-26,Meerut,Wheat,20.46,0.27,1.32,10.23,2.6502518642824495,186.01548904947114,0.0
2015-11-27,Meerut,Wheat,21.02,0.26,1.11,9.77,2.659614524699501,183.61587452477164,0.0
2015-11-28,Meerut,Wheat,20.33,0.04,2.0,8.17,2.5351215210495175,181.12075300372211,0.0
2015-11-29,Meerut,Wheat,19.21,0.0,1.26,9.37,2.501616685401836,178.61913631832027,0.0
2015-11-30,Meerut,Wheat,19.95,0.0,1.25,10.02,2.5701582682591075,225.0,70.0
2015-12-01,Meerut,Wheat,19.85,0.0,1.55,8.47,2.490742953806032,222.50925704619397,0.0
2015-12-02,Meerut,Wheat,18.14,0.47,1.76,7.87,2.346064297217414,220.63319274897654,0.0
2015-12-03,Meerut,Wheat,18.25,0.0,2.76,10.57,2.4539610792263344,218.1792316697502,0.0
2015-12-04,Meerut,Wheat,17.54,0.0,2.31,13.06,2.49247471830856,215.68675695144165,0.0
2015-12-05,Meerut,Wheat,18.22,0.0,1.38,13.5,2.5506079144019975,213.13614903703964,0.0
2015-12-06,Meerut,Wheat,18.42,0.0,0.92,11.42,2.4798530224485114,210.65629601459113,0.0
2015-12-07,Meerut,Wheat,19.29,0.0,0.96,11.11,2.521540373637706,208.13475564095341,0.0
2015-12-08,Meerut,Wheat,19.29,0.0,1.05,12.02,2.552193256336737,205.58256238461666,0.0
2015-12-09,Meerut,Wheat,17.83,0.0,1.49,7.83,2.284318849405582,203.29824353521107,0.0
2015-12-10,Meerut,Wheat,18.75,0.0,1.57,10.06,2.429306133347289,200.86893740186377,0.0
2015-12-11,Meerut,Wheat,17.92,0.4,1.6,8.26,2.2993969162836345,198.96954048558015,0.0
2015-12-12,Meerut,Wheat,15.19,0.01,2.25,7.62,2.096742110446535,196.8827983751336,0.0
2015-12-13,Meerut,Wheat,13.82,0.0,1.9,12.24,2.166134848069848,194.71666352706376,0.0
2015-12-14,Meerut,Wheat,13.26,0.0,2.57,12.93,2.147839014469983,192.56882451259378,0.0
2015-12-15,Meerut,Wheat,12.77,0.0,2.43,13.08,2.1167886814647954,190.452035831129,0.0
2015-12-16,Meerut,Wheat,15.04,0.0,0.94,12.85,2.2644483380994664,188.18758749302953,0.0
2015-12-17,Meerut,Wheat,14.33,0.0,1.14,10.56,2.136409255929407,186.05117823710012,0.0
2015-12-18,Meerut,Wheat,12.66,0.0,2.44,10.97,2.0378981934247795,184.01328004367534,0.0
2015-12-19,Meerut,Wheat,13.34,0.0,1.96,12.29,2.1263575413769966,181.88692250229835,0.0
2015-12-20,Meerut,Wheat,13.44,0.0,1.17,10.81,2.0840117419285114,179.80291076036983,0.0
2015-12-21,Meerut,Wheat,12.57,0.0,1.44,10.27,2.008482264248886,225.0,70.0
2015-12-22,Meerut,Wheat,13.02,0.0,1.17,8.83,1.990181425863411,223.0098185741366,0.0
2015-12-23,Meerut,Wheat,11.99,0.0,1.75,8.66,1.918883748983169,221.09093482515343,0.0
2015-12-24,Meerut,Wheat,11.99,0.0,2.91,11.3,2.005554421047892,219.08538040410554,0.0
2015-12-25,Meerut,Wheat,10.86,0.0,2.3,13.59,1.9995623137476775,217.08581809035786,0.0
2015-12-26,Meerut,Wheat,14.13,0.0,2.84,13.04,2.211582177775316,214.87423591258255,0.0
2015-12-27,Meerut,Wheat,15.84,0.0,2.55,11.92,2.29312219785196,212.58111371473058,0.0
2015-12-28,Meerut,Wheat,17.32,0.0,2.9,12.3,2.4110258264234843,210.17008788830708,0.0
2015-12-29,Meerut,Wheat,17.02,0.0,2.95,12.76,2.4105257754202047,207.75956211288687,0.0
2015-12-30,Meerut,Wheat,16.0,0.0,1.68,13.21,2.3593491424574706,205.4002129704294,0.0
2015-12-31,Meerut,Wheat,15.15,0.0,1.56,11.32,2.2385296359809423,203.16168333444847,0.0
2016-01-01,Meerut,Wheat,15.59,0.0,1.56,12.91,2.328656676806427,200.83302665764205,0.0
2016-01-02,Meerut,Wheat,15.05,0.0,1.74,10.55,2.2134574370634836,198.61956922057857,0.0
2016-01-03,Meerut,Wheat,14.97,0.0,2.17,12.19,2.270326949603192,196.34924227097537,0.0
2016-01-04,Meerut,Wheat,16.37,0.0,0.82,9.81,2.285605430884431,194.06363684009094,0.0
2016-01-05,Meerut,Wheat,19.67,0.0,0.93,11.48,2.580362192017346,191.4832746480736,0.0
2016-01-06,Meerut,Wheat,18.54,0.0,1.21,10.11,2.4555789998331328,189.02769564824047,0.0
2016-01-07,Meerut,Wheat,18.5,0.0,1.02,9.83,2.4488104742121664,186.5788851740283,0.0
2016-01-08,Meerut,Wheat,17.55,0.0,2.55,8.19,2.3275581656239415,184.25132700840436,0.0
2016-01-09,Meerut,Wheat,15.06,0.0,3.24,13.81,2.369566659813794,181.88176034859057,0.0
2016-01-10,Meerut,Wheat,15.58,0.0,1.62,13.62,2.408120831629127,179.47363951696144,0.0
2016-01-11,Meerut,Wheat,17.05,0.0,0.92,13.47,2.5170546433111194,225.0,70.0
2016-01-12,Meerut,Wheat,17.07,0.0,1.37,13.12,2.514447190522639,222.48555280947735,0.0
2016-01-13,Meerut,Wheat,15.69,0.0,1.39,9.4,2.289615210648809,220.19593759882855,0.0
2016-01-14,Meerut,Wheat,14.18,0.0,1.4,6.68,2.096305778172568,218.099631820656,0.0
2016-01-15,Meerut,Wheat,13.26,0.0,1.73,5.1,2.038172934104902,216.0614588865511,0.0
2016-01-16,Meerut,Wheat,13.1,0.0,2.39,9.35,2.136334033054142,213.92512485349695,0.0
2016-01-17,Meerut,Wheat,13.32,0.0,1.03,8.43,2.1286616626007313,211.79646319089622,0.0
2016-01-18,Meerut,Wheat,13.37,0.0,1.31,9.23,2.1694866506673556,209.62697654022887,0.0
2016-01-19,Meerut,Wheat,13.08,0.0,1.38,6.39,2.0678239511902543,207.5591525890386,0.0
2016-01-20,Meerut,Wheat,11.51,0.0,1.75,6.74,1.9755457946539805,205.58360679438462,0.0
2016-01-21,Meerut,Wheat,11.43,0.0,2.16,10.94,2.1177870225702153,203.4658197718144,0.0
2016-01-22,Meerut,Wheat,12.66,0.0,1.36,11.66,2.2410599358037717,201.22475983601063,0.0
2016-01-23,Meerut,Wheat,13.67,0.0,1.31,14.03,2.405486883411105,198.81927295259953,0.0
2016-01-24,Meerut,Wheat,12.2,0.0,1.52,10.48,2.1900142136480674,196.62925873895148,0.0
2016-01-25,Meerut,Wheat,11.43,0.0,1.59,11.13,2.165314730002326,194.46394400894914,0.0
2016-01-26,Meerut,Wheat,15.35,0.0,0.85,10.09,2.4303068550381064,192.03363715391103,0.0
2016-01-27,Meerut,Wheat,15.61,0.0,1.19,12.14,2.5368936847959707,189.49674346911505,0.0
2016-01-28,Meerut,Wheat,16.0,0.0,2.08,12.12,2.579064719032421,186.91767875008262,0.0
2016-01-29,Meerut,Wheat,18.58,0.02,1.01,10.79,2.7378671189426638,184.19981163113997,0.0
2016-01-30,Meerut,Wheat,19.74,0.14,1.09,12.73,2.919411987538955,181.420399643601,0.0
